myclusters	SampleID
intermediate	TCGA.78.8662.01A.11R.2403.07
intermediate	TCGA.49.6743.01A.11R.1858.07
intermediate	TCGA.50.6594.01A.11R.1755.07
intermediate	TCGA.62.A46V.01A.11R.A24H.07
intermediate	TCGA.J2.A4AD.01A.11R.A24H.07
intermediate	TCGA.50.6593.01A.11R.1755.07
intermediate	TCGA.MP.A4SW.01A.21R.A24X.07
intermediate	TCGA.86.8280.01A.11R.2287.07
intermediate	TCGA.NJ.A55R.01A.11R.A262.07
intermediate	TCGA.MP.A4T7.01A.11R.A24X.07
intermediate	TCGA.50.5941.01A.11R.1755.07
intermediate	TCGA.80.5607.01A.31R.1949.07
intermediate	TCGA.75.6212.01A.11R.1755.07
intermediate	TCGA.49.4490.01A.21R.1858.07
intermediate	TCGA.55.6543.01A.11R.1755.07
intermediate	TCGA.67.6216.01A.11R.1755.07
intermediate	TCGA.62.8397.01A.11R.2326.07
intermediate	TCGA.49.4486.01A.01R.1206.07
intermediate	TCGA.91.A4BD.01A.11R.A24H.07
intermediate	TCGA.55.7724.01A.11R.2170.07
intermediate	TCGA.55.7727.01A.11R.2170.07
intermediate	TCGA.55.7725.01A.11R.2170.07
intermediate	TCGA.55.7815.01A.11R.2170.07
intermediate	TCGA.05.4422.01A.01R.1206.07
intermediate	TCGA.78.7153.01A.11R.2039.07
intermediate	TCGA.L9.A50W.01A.12R.A39D.07
intermediate	TCGA.NJ.A55O.01A.11R.A262.07
intermediate	TCGA.05.4417.01A.22R.1858.07
intermediate	TCGA.55.8507.01A.11R.2403.07
intermediate	TCGA.05.4410.01A.21R.1858.07
intermediate	TCGA.05.4424.01A.22R.1858.07
intermediate	TCGA.55.7907.01A.11R.2170.07
intermediate	TCGA.75.5146.01A.01R.1628.07
intermediate	TCGA.86.8076.01A.31R.2241.07
intermediate	TCGA.91.8496.01A.11R.2403.07
intermediate	TCGA.49.4510.01A.01R.1206.07
intermediate	TCGA.55.8616.01A.11R.2403.07
intermediate	TCGA.62.A46Y.01A.11R.A24H.07
intermediate	TCGA.69.8253.01A.11R.2287.07
intermediate	TCGA.38.6178.01A.11R.1755.07
intermediate	TCGA.44.7671.01A.11R.2066.07
intermediate	TCGA.86.8278.01A.11R.2287.07
intermediate	TCGA.44.A47A.01A.21R.A24H.07
intermediate	TCGA.55.8203.01A.11R.2241.07
intermediate	TCGA.55.A48Y.01A.11R.A24H.07
intermediate	TCGA.95.A4VK.01A.11R.A262.07
intermediate	TCGA.O1.A52J.01A.11R.A262.07
intermediate	TCGA.55.6986.01A.11R.1949.07
intermediate	TCGA.50.8460.01A.11R.2326.07
intermediate	TCGA.67.6215.01A.11R.1755.07
intermediate	TCGA.53.7813.01A.11R.2170.07
intermediate	TCGA.62.A470.01A.11R.A24H.07
intermediate	TCGA.86.6851.01A.11R.1949.07
intermediate	TCGA.55.1592.01A.01R.0946.07
intermediate	TCGA.86.7954.01A.11R.2187.07
intermediate	TCGA.78.7220.01A.11R.2039.07
intermediate	TCGA.95.7947.01A.11R.2187.07
intermediate	TCGA.95.7043.01A.11R.1949.07
intermediate	TCGA.05.5423.01A.01R.1628.07
intermediate	TCGA.50.7109.01A.11R.2039.07
intermediate	TCGA.78.7159.01A.11R.2039.07
intermediate	TCGA.78.7163.01A.12R.2066.07
intermediate	TCGA.86.8668.01A.11R.2403.07
intermediate	TCGA.05.4249.01A.01R.1107.07
intermediate	TCGA.44.8120.01A.11R.2241.07
intermediate	TCGA.50.5935.01A.11R.1755.07
intermediate	TCGA.55.8092.01A.11R.2241.07
intermediate	TCGA.NJ.A4YQ.01A.11R.A262.07
intermediate	TCGA.55.6970.01A.11R.1949.07
intermediate	TCGA.55.7227.01A.11R.2039.07
intermediate	TCGA.99.7458.01A.11R.2039.07
intermediate	TCGA.44.2656.01A.02R.0946.07
intermediate	TCGA.86.7713.01A.11R.2066.07
intermediate	TCGA.64.5779.01A.01R.1628.07
intermediate	TCGA.62.8399.01A.21R.2326.07
intermediate	TCGA.L9.A743.01A.43R.A39D.07
intermediate	TCGA.MN.A4N5.01A.11R.A24X.07
intermediate	TCGA.69.7979.01A.11R.2187.07
intermediate	TCGA.L9.A444.01A.21R.A24H.07
intermediate	TCGA.55.8615.01A.11R.2403.07
intermediate	TCGA.L9.A8F4.01A.11R.A39D.07
intermediate	TCGA.55.8091.01A.11R.2241.07
intermediate	TCGA.64.1681.01A.11R.2066.07
intermediate	TCGA.38.4630.01A.01R.1206.07
intermediate	TCGA.55.8511.01A.11R.2403.07
intermediate	TCGA.62.A46U.01A.11R.A24H.07
intermediate	TCGA.97.A4LX.01A.11R.A24X.07
intermediate	TCGA.44.A47G.01A.21R.A24H.07
intermediate	TCGA.99.8028.01A.11R.2241.07
intermediate	TCGA.95.7567.01A.11R.2066.07
intermediate	TCGA.MP.A4T4.01A.11R.A262.07
intermediate	TCGA.62.8394.01A.11R.2326.07
intermediate	TCGA.62.8402.01A.11R.2326.07
intermediate	TCGA.55.8299.01A.11R.2287.07
intermediate	TCGA.97.7554.01A.11R.2039.07
intermediate	TCGA.J2.8192.01A.11R.2241.07
intermediate	TCGA.55.6978.01A.11R.1949.07
intermediate	TCGA.75.5125.01A.01R.1755.07
intermediate	TCGA.55.8208.01A.11R.2241.07
intermediate	TCGA.86.8075.01A.11R.2241.07
intermediate	TCGA.05.4427.01A.21R.1858.07
intermediate	TCGA.93.A4JQ.01A.11R.A24X.07
intermediate	TCGA.99.8025.01A.11R.2241.07
intermediate	TCGA.MP.A4T8.01A.11R.A24X.07
intermediate	TCGA.44.7662.01A.11R.2066.07
intermediate	TCGA.MP.A4TC.01A.11R.A24X.07
intermediate	TCGA.71.8520.01A.11R.2403.07
intermediate	TCGA.NJ.A4YP.01A.11R.A262.07
intermediate	TCGA.55.A491.01A.11R.A24H.07
intermediate	TCGA.97.8547.01A.11R.2403.07
intermediate	TCGA.99.8032.01A.11R.2241.07
intermediate	TCGA.05.4430.01A.02R.1206.07
intermediate	TCGA.73.4658.01A.01R.1755.07
intermediate	TCGA.55.8506.01A.11R.2403.07
