myclusters	SampleID
intermediate	TCGA.CG.4474.01A.02R.1157.13
intermediate	TCGA.FP.A4BE.01A.12R.A24K.31
intermediate	TCGA.CG.5732.01A.11R.1602.13
intermediate	TCGA.HU.A4GP.01A.11R.A251.31
intermediate	TCGA.BR.4357.01A.01R.1157.13
intermediate	TCGA.CG.4444.01A.01R.1157.13
intermediate	TCGA.FP.7829.01A.11R.2055.13
intermediate	TCGA.VQ.A8PE.01A.11R.A414.31
intermediate	TCGA.BR.A4PD.01A.11R.A251.31
intermediate	TCGA.EQ.8122.01A.11R.2343.13
intermediate	TCGA.VQ.A8PK.01A.12R.A414.31
intermediate	TCGA.D7.8578.01A.21R.2343.13
intermediate	TCGA.F1.6874.01A.11R.1884.13
intermediate	TCGA.VQ.A8E7.01B.11R.A414.31
intermediate	TCGA.HF.7131.01A.11R.2055.13
intermediate	TCGA.IN.AB1X.01A.11R.A39E.31
intermediate	TCGA.BR.6456.01A.11R.1802.13
intermediate	TCGA.BR.7196.01A.11R.2055.13
intermediate	TCGA.D7.8570.01A.11R.2343.13
intermediate	TCGA.BR.8366.01A.11R.2343.13
intermediate	TCGA.BR.6706.01A.11R.1884.13
intermediate	TCGA.D7.6520.01A.11R.1802.13
intermediate	TCGA.VQ.AA6B.01A.11R.A414.31
intermediate	TCGA.D7.6526.01A.11R.1802.13
intermediate	TCGA.D7.8576.01A.11R.2343.13
intermediate	TCGA.B7.A5TJ.01A.11R.A31P.31
intermediate	TCGA.VQ.AA6F.01A.31R.A414.31
intermediate	TCGA.VQ.AA6K.01A.11R.A414.31
intermediate	TCGA.CD.8524.01A.11R.2343.13
intermediate	TCGA.VQ.AA64.01A.11R.A414.31
intermediate	TCGA.BR.6454.01A.11R.1802.13
intermediate	TCGA.CD.8529.01A.11R.2343.13
intermediate	TCGA.BR.8058.01A.31R.2343.13
intermediate	TCGA.D7.6521.01A.11R.1802.13
intermediate	TCGA.D7.6522.01A.11R.1802.13
intermediate	TCGA.D7.5578.01A.01R.1602.13
intermediate	TCGA.BR.6453.01A.11R.1802.13
intermediate	TCGA.CG.5720.01A.11R.1602.13
intermediate	TCGA.FP.A8CX.01A.11R.A36D.31
intermediate	TCGA.BR.7716.01A.21R.2055.13
intermediate	TCGA.CG.5716.01A.21R.1802.13
intermediate	TCGA.HF.7134.01A.11R.2055.13
intermediate	TCGA.BR.8486.01A.31R.2402.13
intermediate	TCGA.CG.5718.01A.11R.1602.13
intermediate	TCGA.VQ.A8E0.01A.11R.A414.31
intermediate	TCGA.D7.6820.01A.11R.1884.13
intermediate	TCGA.FP.7735.01A.11R.2055.13
intermediate	TCGA.CD.5800.01A.11R.1602.13
intermediate	TCGA.D7.6527.01A.11R.1802.13
intermediate	TCGA.CG.5717.01A.11R.1602.13
intermediate	TCGA.IN.A6RJ.01A.21R.A33Y.31
intermediate	TCGA.IN.8462.01A.11R.2343.13
intermediate	TCGA.IN.A7NR.01A.11R.A354.31
intermediate	TCGA.BR.6801.01A.11R.1884.13
intermediate	TCGA.VQ.A8DZ.01A.11R.A36D.31
intermediate	TCGA.VQ.A8PP.01A.21R.A414.31
intermediate	TCGA.D7.6817.01A.11R.1884.13
intermediate	TCGA.VQ.A928.01A.11R.A414.31
intermediate	TCGA.D7.6519.01A.11R.1802.13
intermediate	TCGA.IN.AB1V.01A.21R.A414.31
intermediate	TCGA.BR.4201.01A.01R.1131.13
intermediate	TCGA.BR.4370.01A.01R.1157.13
intermediate	TCGA.BR.4368.01A.01R.1157.13
intermediate	TCGA.BR.4256.01A.01R.1131.13
intermediate	TCGA.BR.8591.01A.11R.2402.13
intermediate	TCGA.CG.4306.01A.01R.1157.13
intermediate	TCGA.BR.4267.01A.01R.1131.13
intermediate	TCGA.CG.4460.01A.01R.1157.13
intermediate	TCGA.BR.8369.01A.11R.2343.13
intermediate	TCGA.VQ.A91N.01A.11R.A414.31
intermediate	TCGA.BR.A4PF.01A.11R.A251.31
intermediate	TCGA.3M.AB47.01A.22R.A414.31
intermediate	TCGA.HU.A4HB.01A.12R.A251.31
intermediate	TCGA.BR.6709.01A.11R.1884.13
intermediate	TCGA.BR.4367.01A.01R.1157.13
intermediate	TCGA.CG.4305.01A.01R.1157.13
intermediate	TCGA.RD.A8NB.01A.12R.A39E.31
intermediate	TCGA.VQ.A8P8.01A.11R.A39E.31
intermediate	TCGA.CD.8531.01A.11R.2343.13
intermediate	TCGA.D7.6818.01A.11R.1884.13
intermediate	TCGA.HF.7133.01A.11R.2055.13
intermediate	TCGA.HU.A4G3.01A.11R.A24K.31
intermediate	TCGA.VQ.A91K.01A.11R.A414.31
intermediate	TCGA.CG.5719.01A.11R.1602.13
intermediate	TCGA.D7.A6EY.01A.21R.A31P.31
intermediate	TCGA.MX.A5UJ.01A.11R.A31P.31
intermediate	TCGA.BR.6455.01A.11R.1802.13
intermediate	TCGA.HU.A4G2.01A.11R.A251.31
intermediate	TCGA.HU.A4H6.01A.11R.A251.31
intermediate	TCGA.BR.A4QM.01A.12R.A251.31
intermediate	TCGA.HU.8604.01A.11R.2402.13
intermediate	TCGA.BR.8286.01A.12R.2343.13
intermediate	TCGA.BR.8588.01A.11R.2402.13
intermediate	TCGA.CG.4477.01A.01R.1157.13
intermediate	TCGA.BR.6565.01A.11R.1802.13
intermediate	TCGA.HU.A4G8.01A.11R.A251.31
intermediate	TCGA.VQ.A925.01A.11R.A414.31
intermediate	TCGA.BR.8296.01A.11R.2343.13
intermediate	TCGA.VQ.A8PJ.01A.11R.A414.31
intermediate	TCGA.BR.8284.01A.11R.2343.13
intermediate	TCGA.BR.8381.01A.11R.2402.13
intermediate	TCGA.BR.7958.01A.21R.2343.13
intermediate	TCGA.BR.A4J8.01A.11R.A251.31
intermediate	TCGA.BR.7715.01A.11R.2055.13
intermediate	TCGA.HU.A4H4.01A.21R.A251.31
intermediate	TCGA.BR.8676.01A.11R.2402.13
intermediate	TCGA.CD.5801.01A.11R.1602.13
intermediate	TCGA.HU.A4G6.01A.11R.A24K.31
intermediate	TCGA.VQ.A91W.01A.11R.A414.31
intermediate	TCGA.HU.8608.01A.11R.2402.13
intermediate	TCGA.VQ.A8PF.01A.11R.A414.31
intermediate	TCGA.CG.4443.01A.01R.1157.13
intermediate	TCGA.VQ.A8E3.01A.11R.A39E.31
intermediate	TCGA.VQ.AA69.01A.11R.A414.31
intermediate	TCGA.BR.8361.01A.11R.2343.13
intermediate	TCGA.BR.8589.01A.11R.2402.13
intermediate	TCGA.BR.4253.01A.01R.1131.13
intermediate	TCGA.D7.A4YX.01A.11R.A251.31
intermediate	TCGA.HU.A4H0.01A.11R.A251.31
