myclusters	SampleID
normoxic	TCGA.A2.A0ER.01A.21R.A034.07
normoxic	TCGA.BH.A1F5.01A.12R.A13Q.07
normoxic	TCGA.E9.A22H.01A.11R.A157.07
normoxic	TCGA.A2.A0CL.01A.11R.A115.07
normoxic	TCGA.B6.A0IM.01A.11R.A034.07
normoxic	TCGA.A7.A2KD.01A.31R.A21T.07
normoxic	TCGA.AR.A24L.01A.11R.A169.07
normoxic	TCGA.BH.A18P.01A.11R.A12D.07
normoxic	TCGA.BH.A0BV.01A.11R.A00Z.07
normoxic	TCGA.EW.A1J5.01A.11R.A13Q.07
normoxic	TCGA.AN.A041.01A.11R.A034.07
normoxic	TCGA.AN.A0FZ.01A.11R.A034.07
normoxic	TCGA.AR.A24Z.01A.11R.A169.07
normoxic	TCGA.BH.A1ES.01A.11R.A137.07
normoxic	TCGA.E9.A1QZ.01A.21R.A169.07
normoxic	TCGA.A2.A04V.01A.21R.A034.07
normoxic	TCGA.E2.A1B5.01A.21R.A12P.07
normoxic	TCGA.AR.A1AN.01A.11R.A12P.07
normoxic	TCGA.BH.A0BF.01A.21R.A12P.07
normoxic	TCGA.BH.A18I.01A.11R.A12D.07
normoxic	TCGA.A8.A07E.01A.11R.A034.07
normoxic	TCGA.AN.A0FN.01A.11R.A034.07
normoxic	TCGA.AR.A24S.01A.11R.A169.07
normoxic	TCGA.BH.A1FE.01A.11R.A13Q.07
normoxic	TCGA.A8.A097.01A.11R.A034.07
normoxic	TCGA.E2.A15L.01A.11R.A12D.07
normoxic	TCGA.A2.A0EY.01A.11R.A034.07
normoxic	TCGA.BH.A0B5.01A.11R.A12P.07
normoxic	TCGA.AR.A1AW.01A.21R.A12P.07
normoxic	TCGA.A1.A0SD.01A.11R.A115.07
normoxic	TCGA.AN.A0FS.01A.11R.A034.07
normoxic	TCGA.A8.A07C.01A.11R.A034.07
normoxic	TCGA.D8.A1Y0.01A.11R.A14M.07
normoxic	TCGA.E9.A243.01A.21R.A169.07
normoxic	TCGA.A2.A1FW.01A.11R.A13Q.07
normoxic	TCGA.BH.A0B1.01A.12R.A056.07
normoxic	TCGA.EW.A1P0.01A.11R.A144.07
normoxic	TCGA.AC.A23C.01A.12R.A169.07
normoxic	TCGA.BH.A0DD.01A.31R.A12P.07
normoxic	TCGA.E2.A15M.01A.11R.A12D.07
normoxic	TCGA.AR.A2LK.01A.11R.A180.07
normoxic	TCGA.GM.A2DA.01A.11R.A18M.07
normoxic	TCGA.A2.A0YF.01A.21R.A109.07
normoxic	TCGA.A2.A25C.01A.11R.A169.07
normoxic	TCGA.C8.A274.01A.11R.A16F.07
normoxic	TCGA.E2.A10A.01A.21R.A115.07
normoxic	TCGA.BH.A1F2.01A.31R.A13Q.07
normoxic	TCGA.D8.A1JF.01A.11R.A13Q.07
normoxic	TCGA.A8.A07F.01A.11R.A00Z.07
normoxic	TCGA.D8.A1XR.01A.11R.A14M.07
normoxic	TCGA.AR.A24H.01A.11R.A169.07
normoxic	TCGA.EW.A1IY.01A.11R.A13Q.07
normoxic	TCGA.E2.A10E.01A.21R.A10J.07
normoxic	TCGA.BH.A0C1.01B.11R.A12D.07
normoxic	TCGA.S3.A6ZF.01A.32R.A32P.07
normoxic	TCGA.E9.A226.01A.21R.A157.07
normoxic	TCGA.A7.A26J.01A.11R.A169.07
normoxic	TCGA.AR.A24M.01A.11R.A169.07
normoxic	TCGA.E9.A229.01A.31R.A157.07
normoxic	TCGA.BH.A0EB.01A.11R.A034.07
