myclusters	SampleID
normoxic	TCGA.F5.6811.01A.11R.1830.07
normoxic	TCGA.CM.6161.01A.11R.1653.07
normoxic	TCGA.DC.6157.01A.11R.1660.07
normoxic	TCGA.AY.6196.01A.11R.1723.07
normoxic	TCGA.A6.A565.01A.31R.A28H.07
normoxic	TCGA.EI.7004.01A.11R.1928.07
normoxic	TCGA.F5.6702.01A.11R.1830.07
normoxic	TCGA.WS.AB45.01A.11R.A41B.07
normoxic	TCGA.AA.3489.01A.21R.1839.07
normoxic	TCGA.AF.2690.01A.02R.1736.07
normoxic	TCGA.AA.3713.01A.21R.1723.07
normoxic	TCGA.D5.6530.01A.11R.1723.07
normoxic	TCGA.F4.6570.01A.11R.1774.07
normoxic	TCGA.A6.6649.01A.11R.1774.07
normoxic	TCGA.D5.5539.01A.01R.1653.07
normoxic	TCGA.D5.6541.01A.11R.1723.07
normoxic	TCGA.DC.6158.01A.11R.1660.07
normoxic	TCGA.F4.6807.01A.11R.1839.07
normoxic	TCGA.A6.2675.01A.02R.1723.07
normoxic	TCGA.AZ.6605.01A.11R.1839.07
normoxic	TCGA.NH.A50V.01A.11R.A28H.07
normoxic	TCGA.EI.6506.01A.11R.1736.07
normoxic	TCGA.A6.A5ZU.01A.11R.A28H.07
normoxic	TCGA.AG.4022.01A.01R.1736.07
normoxic	TCGA.F5.6465.01A.11R.1736.07
normoxic	TCGA.CM.5348.01A.21R.1723.07
normoxic	TCGA.AH.6547.01A.11R.1830.07
normoxic	TCGA.G4.6321.01A.11R.1723.07
normoxic	TCGA.CA.5796.01A.01R.1653.07
normoxic	TCGA.G5.6235.01A.11R.1736.07
