myclusters	SampleID
intermediate	TCGA.77.A5G3.01A.31R.A27Q.07
intermediate	TCGA.63.A5MH.01A.12R.A27Q.07
intermediate	TCGA.77.8156.01A.11R.2247.07
intermediate	TCGA.63.A5MW.01A.11R.A26W.07
intermediate	TCGA.85.A50M.01A.21R.A262.07
intermediate	TCGA.85.8353.01A.21R.2296.07
intermediate	TCGA.85.8582.01A.21R.2403.07
intermediate	TCGA.56.8626.01A.11R.2403.07
intermediate	TCGA.77.8145.01A.11R.2247.07
intermediate	TCGA.56.8622.01A.11R.2403.07
intermediate	TCGA.21.5784.01A.01R.1635.07
intermediate	TCGA.33.A4WN.01A.11R.A262.07
intermediate	TCGA.68.A59I.01A.11R.A262.07
intermediate	TCGA.66.2742.01A.01R.0980.07
intermediate	TCGA.NK.A5CR.01A.11R.A26W.07
intermediate	TCGA.98.8021.01A.11R.2247.07
intermediate	TCGA.77.8008.01A.21R.2187.07
intermediate	TCGA.56.8308.01A.11R.2296.07
intermediate	TCGA.85.8351.01A.11R.2296.07
intermediate	TCGA.46.3767.01A.01R.0980.07
intermediate	TCGA.77.7338.01A.11R.2045.07
intermediate	TCGA.18.3407.01A.01R.0980.07
intermediate	TCGA.60.2713.01A.01R.0851.07
intermediate	TCGA.96.7545.01A.21R.2045.07
intermediate	TCGA.66.2769.01A.02R.0851.07
intermediate	TCGA.94.7557.01A.11R.2125.07
intermediate	TCGA.18.3409.01A.01R.0980.07
intermediate	TCGA.34.5928.01A.11R.1820.07
intermediate	TCGA.66.2755.01A.01R.0851.07
intermediate	TCGA.22.4604.01A.01R.1201.07
intermediate	TCGA.85.8288.01A.11R.2296.07
intermediate	TCGA.56.7822.01A.11R.2125.07
intermediate	TCGA.85.7710.01A.11R.2125.07
intermediate	TCGA.43.6647.01A.11R.1820.07
intermediate	TCGA.43.7657.01A.31R.2125.07
intermediate	TCGA.85.8049.01A.11R.2247.07
intermediate	TCGA.85.A512.01A.11R.A26W.07
intermediate	TCGA.56.A4BX.01A.11R.A24H.07
intermediate	TCGA.85.7696.01A.11R.2125.07
intermediate	TCGA.60.2696.01A.01R.0851.07
intermediate	TCGA.63.A5MB.01A.11R.A26W.07
intermediate	TCGA.77.6844.01A.11R.1949.07
intermediate	TCGA.94.8490.01A.11R.2326.07
intermediate	TCGA.NC.A5HP.01A.11R.A26W.07
intermediate	TCGA.63.A5ML.01A.31R.A27Q.07
intermediate	TCGA.85.8072.01A.31R.2247.07
intermediate	TCGA.34.8455.01A.11R.2326.07
intermediate	TCGA.58.8393.01A.11R.2326.07
intermediate	TCGA.56.8629.01A.11R.2403.07
intermediate	TCGA.85.8070.01A.11R.2247.07
intermediate	TCGA.51.4081.01A.01R.1100.07
intermediate	TCGA.63.A5M9.01A.11R.A26W.07
intermediate	TCGA.52.7622.01A.11R.2125.07
intermediate	TCGA.60.2709.01A.21R.1820.07
intermediate	TCGA.J1.A4AH.01A.31R.A24H.07
intermediate	TCGA.60.2725.01A.01R.1201.07
intermediate	TCGA.77.A5GF.01A.21R.A27Q.07
intermediate	TCGA.34.7107.01A.11R.1949.07
intermediate	TCGA.58.A46M.01A.11R.A24H.07
intermediate	TCGA.77.8150.01A.11R.2247.07
intermediate	TCGA.85.A5B5.01A.21R.A26W.07
intermediate	TCGA.21.1077.01A.01R.0692.07
intermediate	TCGA.22.4605.01A.21R.2125.07
intermediate	TCGA.56.7731.01A.11R.2125.07
intermediate	TCGA.56.8305.01A.11R.2296.07
